original_lon,original_lat,distance,formatted,latitude,longitude,name,housenumber,street,district,suburb,postcode,county_code,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
-84.51026681810617,39.10243263012499,0,"AT580, 580 Walnut Street, Cincinnati, OH 45202-2209, United States of America",39.10243505,-84.510806603536,AT580,580,Walnut Street,,Over-the-Rhine,45202-2209,,Cincinnati,Hamilton County,Ohio,OH,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-75.15192322432995,39.95074731734151,0,"Park Safe System, 618 Market Street, Philadelphia, PA 19106, United States of America",39.9506236,-75.15168916224184,Park Safe System,618,Market Street,,Center City,19106,,Philadelphia,Philadelphia County,Pennsylvania,PA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-75.67333459854126,41.39976105657954,0,"McDonald's, Beech Street, Scranton, PA 18505, United States of America",41.39976455,-75.67330953469387,McDonald's,,Beech Street,,South Side Shopping Center,18505,,Scranton,Lackawanna County,Pennsylvania,PA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-72.55165100097656,44.227436572096785,0,"McDonald's, 1332 Barre-Montpelier Road, Berlin, VT 05641, United States of America",44.227474650000005,-72.5515651,McDonald's,1332,Barre-Montpelier Road,,,05641,,Berlin,Washington County,Vermont,VT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-71.53238408267497,43.21377658684619,0.19741384552300842,"Panera Bread, Fort Eddy Road, Concord, NH 03301, United States of America",43.2137782,-71.5323851,Panera Bread,,Fort Eddy Road,Concord,,03301,,Concord,Merrimack County,New Hampshire,NH,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-71.05790700763464,42.35774566205925,0,"Journal Building, 262 Washington Street, Boston, MA 02201, United States of America",42.357718250000005,-71.05778556872815,Journal Building,262,Washington Street,,Downtown Boston,02201,,Boston,Suffolk County,Massachusetts,MA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-72.69923821091652,41.75848172053135,5.130763999069664,"Subway, Park Street, Hartford, CT 06106, United States of America",41.7585276,-72.6992448,Subway,,Park Street,Hartford,Frog Hollow Historic District,06106,,Hartford,Hartford County,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-74.74012736231089,40.20311474883299,0.09390039199408456,"Popeyes, 1284 South Broad Street, Trenton, NJ 08610, United States of America",40.2031153,-74.7401282,Popeyes,1284,South Broad Street,Trenton,,08610,,Trenton,Mercer County,New Jersey,NJ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-75.51616251468658,39.17274184525343,0.6930300593020311,"Subway, Halsey Road, Dover, DE 19901-4261, United States of America",39.1727434,-75.5161703,Subway,,Halsey Road,,Edge Hill,19901-4261,,Dover,Kent County,Delaware,DE,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-71.42020035535097,41.81845368219324,1.6235090131178902,"719 Westminster Street, Providence, RI 02903, United States of America",41.818443,-71.420187,,719,Westminster Street,Providence,Jewelry District,02903,,Providence,Providence County,Rhode Island,RI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
-77.04361751675606,38.91043197834528,0.041881520133100945,"Starbucks, 19th Street Northwest, Washington, DC 20009, United States of America",38.910432,-77.043618,Starbucks,,19th Street Northwest,,Dupont Circle,20009,,Washington,District of Columbia,District of Columbia,DC,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-76.61548096686602,39.299476468411626,0,"Subway, 827 North Charles Street, Baltimore, MD 21201, United States of America",39.29947355,-76.61555581225315,Subway,827,North Charles Street,,Mount Vernon,21201,,Baltimore,,Maryland,MD,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-77.68626809120178,43.131667484840385,0,"McDonald's, 1965 Chili Avenue, Rochester, NY 14624, United States of America",43.13168055,-77.68626873882994,McDonald's,1965,Chili Avenue,,Tressmar,14624,,Rochester,Monroe County,New York,NY,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-69.78207036852837,44.310761443359475,0,"Dunkin', 22 Melville Street, Augusta, ME 04330, United States of America",44.31078805,-69.7820683626133,Dunkin',22,Melville Street,,,04330,,Augusta,Kennebec County,Maine,ME,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-93.7013129889965,32.527074963173014,0,"Starbucks, 1979 Airline Drive, Bossier City, LA 71112, United States of America",32.52707495,-93.7013096,Starbucks,1979,Airline Drive,,Southern Terrace,71112,,Bossier City,Bossier Parish,Louisiana,LA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-97.335785664618,37.680323377838576,0,"Subway, South Broadway Avenue, Wichita, KS 67202, United States of America",37.6803242,-97.33578532635354,Subway,,South Broadway Avenue,,,67202,,Wichita,Sedgwick County,Kansas,KS,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-96.70022651553154,40.815552974643225,0,"Arby's, Q Street, Lincoln, NE 68503, United States of America",40.81559635,-96.70022799703166,Arby's,,Q Street,,Downtown,68503,,Lincoln,Lancaster County,Nebraska,NE,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-101.86948299407959,35.164160921873915,1.2765818071603903,"Waffle House, Southwest 45th Avenue, Amarillo, TX 79109, United States of America",35.1641696,-101.8694738,Waffle House,,Southwest 45th Avenue,,,79109,,Amarillo,Randall County,Texas,TX,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-96.71472251415253,43.54639213138039,0.4861495075426622,"McDonald's, East 10th Street, Sioux Falls, SD 57117, United States of America",43.5463941,-96.7147279,McDonald's,,East 10th Street,Sioux Falls,,57117,,Sioux Falls,Minnehaha County,South Dakota,SD,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-119.79219675064087,36.73621984540639,0.33386089015109616,"Subway, Fresno Street, Fresno, CA 93721, United States of America",36.7362185,-119.7922001,Subway,,Fresno Street,,Fulton Mall,93721,,Fresno,Fresno County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-122.41727270185946,37.77704724231488,0.16364040196425927,"Starbucks, 1390 Market Street, San Francisco, CA 94102, United States of America",37.777046,-122.4172737,Starbucks,1390,Market Street,,Civic Center,94102,,San Francisco,San Francisco County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-124.14718821644783,40.79927387880449,0,"Starbucks, Hill Street, Eureka, CA 95501, United States of America",40.7992706,-124.14718531278305,Starbucks,,Hill Street,,,95501,,Eureka,Humboldt County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-106.45195797085762,31.713183102663933,0,"McDonald's, Avenida Adolfo Lopez Mateos, 32390 Ciudad Juárez, CHH, Mexico",31.7131829,-106.4519608,McDonald's,,Avenida Adolfo Lopez Mateos,,,32390,,Ciudad Juárez,Municipio de Juárez,Chihuahua,CHH,Mexico,mx,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-110.98613172769547,29.086136840388203,0,"McDonald's, Boulevard Solidaridad, 83246 Hermosillo, SON, Mexico",29.0861503,-110.98612893197657,McDonald's,,Boulevard Solidaridad,,,83246,,Hermosillo,Hermosillo,Sonora,SON,Mexico,mx,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-66.11585609614848,18.464889071869383,0.17988264691430358,"Pizza Hut, Calle de la Fortaleza, San Juan, PR 00901, United States of America",18.4648877,-66.115857,Pizza Hut,,Calle de la Fortaleza,Viejo San Juan,La Perla,00901,,San Juan,San Juan,Puerto Rico,PR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-76.79303079843521,17.966611739125792,0.33810654709729165,"Burger King, Water Lane, Kingston KINGSTON, Jamaica",17.9666087,-76.7930309,Burger King,,Water Lane,,,KINGSTON,,Kingston,Kingston and Saint Andrew Corporation,Saint Andrew,,Jamaica,jm,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-77.10606202483177,18.40676223952038,0,"KFC, 22 Main Street, Buckfield, Ocho Rios JM19, Jamaica",18.40675265,-77.1060627724221,KFC,22,Main Street,Ocho Rios,Buckfield,JM19,,Ocho Rios,Saint Ann,,,Jamaica,jm,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-77.92117193341255,18.453693610069273,0.38114932082531167,"Pizza Hut, Alice Eldemire Drive, Montego Freeport, 33068, Jamaica",18.4536902,-77.9211723,Pizza Hut,,Alice Eldemire Drive,,Montego Freeport,33068,,,Saint James,Saint James,,Jamaica,jm,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-104.61877942085266,50.45059957123698,0.03682256158284353,"Burger King, Sinton Lane, Regina, SK S4P 0K5, Canada",50.4505997,-104.6187799,Burger King,,Sinton Lane,,,S4P 0K5,,Regina,Regina (city),Saskatchewan,SK,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-79.39326614141463,43.6401656426327,0.1923389966487588,"Starbucks, Spadina Avenue, Toronto, ON M5V 3Y7, Canada",43.6401669,-79.3932645,Starbucks,,Spadina Avenue,Old Toronto,CityPlace,M5V 3Y7,,Toronto,Golden Horseshoe,Ontario,ON,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-87.28624016046524,36.597886979687,0,"Chick-fil-A, 3096 Wilma Rudolph Boulevard, Clarksville, TN 37040, United States of America",36.5978971,-87.2862646023684,Chick-fil-A,3096,Wilma Rudolph Boulevard,,,37040,,Clarksville,Montgomery County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-73.60542118549347,45.47754893197796,0.11832614957287542,"Starbucks, 4943 Sherbrooke Street West, Westmount, QC H3Z 1H3, Canada",45.477549,-73.6054227,Starbucks,4943,Sherbrooke Street West,,,H3Z 1H3,,Westmount,Urban agglomeration of Montreal,Quebec,QC,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-71.21469452977179,46.81222221033957,0,"Huit Cent d'Youville, 800 Rue Saint-Jean, Quebec City, QC G1R 3P4, Canada",46.811925099999996,-71.2149255297696,Huit Cent d'Youville,800,Rue Saint-Jean,La Cité-Limoilou,Vieux-Québec–Cap-Blanc–Colline-Parlementaire,G1R 3P4,,Quebec City,Québec (Agglomération),Quebec,QC,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-97.15348832309246,49.871089067172,0.1977887191010582,"Subway, Corydon Avenue, Winnipeg, MB R3M 0W6, Canada",49.8710908,-97.1534877,Subway,,Corydon Avenue,,Fort Rouge–East Fort Garry,R3M 0W6,,Winnipeg,Winnipeg (city),Manitoba,MB,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-113.49504590034485,53.51551465084006,0,"McDonald's, Gateway Boulevard NW, Edmonton, AB T6E 3X8, Canada",53.5155211,-113.4950381920454,McDonald's,,Gateway Boulevard NW,,Greater Strathcona,T6E 3X8,,Edmonton,Edmonton (city),Alberta,AB,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-123.11539404094219,49.256082681318674,0,"Olive, 3228 Tupper Street, Vancouver, BC V5Z 4S7, Canada",49.256440600000005,-123.11557935381302,Olive,3228,Tupper Street,South Cambie,South Cambie,V5Z 4S7,,Vancouver,Metro Vancouver Regional District,British Columbia,BC,Canada,ca,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-149.86729681491852,61.19385973932688,0,"Wendy's, Seward Highway, Anchorage, AK 9501, United States of America",61.19386315,-149.86729425,Wendy's,,Seward Highway,,,9501,,Anchorage,Anchorage,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-147.69179664552212,64.85443214400145,0,"Fred Meyer, 930 Old Steese Highway, Fairbanks, AK 99701, United States of America",64.85467865,-147.69034397106464,Fred Meyer,930,Old Steese Highway,,,99701,,Fairbanks,Fairbanks North Star,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-155.06071865558624,19.698922867128385,0,"Burger King, 368 East Makaʻala Street, Hilo, HI 96720, United States of America",19.6989199,-155.06071805004595,Burger King,368,East Makaʻala Street,,Waiakea Hawaiian Home Land,96720,,Hilo,Hawaiʻi County,Hawaii,HI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-157.82984733581543,21.29649807093485,0,"KFC, South Beretania Street, Honolulu, HI 96826, United States of America",21.2964945,-157.82984520033042,KFC,,South Beretania Street,,McCully,96826,,Honolulu,Honolulu County,Hawaii,HI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3.377920389175415,6.503216317656674,75.35375714595548,"CCA Lagos, 9 McEwen Street, Onike YABA, LA, Nigeria",6.5034495,3.3785608,CCA Lagos,9,McEwen Street,,,YABA,,Onike,Lagos Mainland,Lagos,LA,Nigeria,ng,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-0.17329216003417966,5.621994460739289,0,"Accra Mall, Tetteh Quarshie Interchange, Accra, Ghana",5.62219915,-0.17295202764054157,Accra Mall,,Tetteh Quarshie Interchange,,,EAST LEGON,,Accra,La-Dade-Kotopon Municipal District,Greater Accra Region,,Ghana,gh,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
31.22239887714386,30.01681856242563,0,"Nile Lounge, Abd Al Aziz Al Seoud Street, Al Manyal, Cairo, 11451, Egypt",30.0165316,31.222291869939575,Nile Lounge,,Abd Al Aziz Al Seoud Street,,Al Manyal,11451,,Cairo,,Cairo,,Egypt,eg,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
28.039668202400208,-26.200992042504566,0.4876854716826004,"KFC, Lilian Ngoyi Street, Newtown, Johannesburg, 2001, South Africa",-26.2009957,28.0396709,KFC,,Lilian Ngoyi Street,,Newtown,2001,,Johannesburg,City of Johannesburg Metropolitan Municipality,Gauteng,GT,South Africa,za,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-74.07585214823484,4.599907618708119,0.034424669528540966,"Subway, Calle 12, UPZ La Candelaria, 111711 Bogota, Colombia",4.5999078,-74.0758524,Subway,,Calle 12,,UPZ La Candelaria,111711,,Bogota,,,,Colombia,co,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-84.07683424651623,9.932192139553424,0.2084280106595769,"McDonald's, 5th Street, SJ, Catedral, Centro Catedral, 10104 Costa Rica",9.9321939,-84.0768349,McDonald's,,5th Street,,Centro Catedral,10104,,Catedral,Cantón San José,San José,SJ,Costa Rica,cr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-43.236533403396606,-22.912626112394264,0,"Edifício Orquídea, Rua São Francisco Xavier 553, Maracanã, Rio de Janeiro - RJ, 20550-900, Brazil",-22.9127151,-43.236688010016536,Edifício Orquídea,553,Rua São Francisco Xavier,Zona Norte do Rio de Janeiro,Maracanã,20550-900,,Rio de Janeiro,Região Metropolitana do Rio de Janeiro,Rio de Janeiro,RJ,Brazil,br,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-70.67850351333618,-33.45141139229233,0.014692877057267356,"KFC, Avenida Libertador Bernardo O'Higgins, 916 0002 Estación Central, Chile",-33.4514113,-70.6785034,KFC,,Avenida Libertador Bernardo O'Higgins,,Estación Central,9160002,,Estación Central,Provincia de Santiago,Santiago Metropolitan Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
36.79945707321167,-1.2955333377758274,0.9230846437080619,"KFC, Argwings Kodhek Road, Nairobi, 30728, Kenya",-1.2955251,36.7994581,KFC,,Argwings Kodhek Road,,Hurlingham,30728,,Nairobi,,Nairobi,,Kenya,ke,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-9.15285050868988,38.707115590398985,0.8156062907704705,"McDonald's, Avenida Dom Carlos I, 1200-676 Lisbon, Portugal",38.7071167,-9.1528598,McDonald's,,Avenida Dom Carlos I,Estrela,Estrela,1200-676,,Lisbon,Lisbon,Lisbon,,Portugal,pt,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-3.692945837974549,40.40874573559398,0,"Plaza del Emperador Carlos V, 9, 28012 Madrid, Spain",40.40875655,-3.692910673490358,,9,Plaza del Emperador Carlos V,Centro,Embajadores,28012,,Madrid,,Community of Madrid,,Spain,es,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2.163504660129547,41.385279352471976,0.4397205014037764,"Dunkin' Coffee, Plaça de la Universitat, 08001 Barcelona, Spain",41.3852818,2.1635088,Dunkin' Coffee,,Plaça de la Universitat,,Sant Antoni,08001,B,Barcelona,Barcelona,Catalonia,,Spain,es,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2.356671988964081,48.83072144578374,0.98107068693803,"McDonald's, Place d'Italie, 75013 Paris, France",48.8307271,2.3566617,McDonald's,,Place d'Italie,Paris,13th Arrondissement,75013,,Paris,Paris,Ile-de-France,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
5.379559770226479,43.29194158316159,0.1188764364184938,"Starbucks, Rue Montgrand, 13006 Marseille, France",43.2919409,5.3795609,Starbucks,,Rue Montgrand,6th Arr.,6th Arrondissement,13006,,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PAC,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
13.379850983619688,52.50995594589247,0,"Mall of Berlin, Leipziger Platz 12, 10117 Berlin, Germany",52.5105648,13.380964241396857,Mall of Berlin,12,Leipziger Platz,Mitte,Mitte,10117,,Berlin,,,,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
8.695292472839355,49.409819660230966,0,"Neugasse 1, 69117 Heidelberg, Germany",49.40982685,8.695348789099146,,1,Neugasse,Altstadt,Altstadt,69117,,Heidelberg,,Baden-Württemberg,BW,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
-0.09294658899307251,51.511763961851564,0.06159534418317546,"Domino's, 29 Queen Street, City of London, EC4R 1BR, United Kingdom",51.5117645,-0.0929468,Domino's,29,Queen Street,City of London,Vintry,EC4R 1BR,,City of London,Greater London,England,ENG,United Kingdom,gb,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
